Subject,dis_loc,SOA,acc,target,targetSquare.ACC,targetSquare.CRESP,targetSquare.RESP,targetSquare.RT,Compatability,Age,Sex
14,above,350,2,red,1,2,2,418,Incompatible,21,male
14,above,950,2,red,1,2,2,365,Incompatible,21,male
15,below,650,1,red,1,1,1,386,Incompatible,23,male
15,below,650,1,red,1,1,1,363,Incompatible,23,male
15,below,350,1,red,1,1,1,345,Incompatible,23,male
15,below,950,2,lime,1,2,2,328,Compatible,23,male
15,below,650,2,lime,0,2,1,516,Incompatible,23,male
15,below,50,1,red,0,1,2,730,Compatible,23,male
15,below,50,2,lime,1,2,2,567,Compatible,23,male
15,below,650,1,red,1,1,1,521,Compatible,23,male
15,below,950,1,red,1,1,1,328,Compatible,23,male
15,below,350,2,lime,1,2,2,343,Compatible,23,male
15,below,650,1,red,1,1,1,354,Compatible,23,male
15,below,950,2,lime,1,2,2,344,Incompatible,23,male
15,below,950,1,red,1,1,1,431,Incompatible,23,male
15,below,350,2,lime,1,2,2,434,Incompatible,23,male
15,below,650,2,lime,0,2,1,481,Incompatible,23,male
15,below,950,1,red,1,1,1,323,Compatible,23,male
15,below,50,2,lime,1,2,2,510,Incompatible,23,male
15,below,350,1,red,1,1,1,407,Compatible,23,male
15,below,650,2,lime,0,2,1,519,Compatible,23,male
15,below,50,2,lime,1,2,2,484,Incompatible,23,male
15,below,50,1,red,1,1,1,401,Incompatible,23,male
15,below,950,2,lime,1,2,2,461,Compatible,23,male
15,below,350,2,lime,1,2,2,583,Incompatible,23,male
15,below,350,1,red,1,1,1,412,Compatible,23,male
15,below,50,2,lime,1,2,2,332,Compatible,23,male
15,below,50,1,red,1,1,1,471,Compatible,23,male
15,below,650,2,lime,1,2,2,620,Compatible,23,male
15,below,950,1,red,1,1,1,392,Incompatible,23,male
15,below,350,1,red,0,1,2,405,Incompatible,23,male
15,below,50,1,red,0,1,2,487,Incompatible,23,male
15,below,950,2,lime,0,2,1,474,Incompatible,23,male
15,below,350,2,lime,1,2,2,398,Compatible,23,male
15,below,950,1,red,1,1,1,652,Incompatible,23,male
15,below,650,2,lime,0,2,1,347,Compatible,23,male
15,below,650,2,lime,1,2,2,464,Compatible,23,male
15,below,350,1,red,1,1,1,602,Incompatible,23,male
15,below,50,1,red,1,1,1,666,Incompatible,23,male
15,below,650,1,red,1,1,1,488,Compatible,23,male
15,below,950,2,lime,1,2,2,345,Compatible,23,male
15,below,950,2,lime,1,2,2,408,Compatible,23,male
15,below,950,1,red,1,1,1,588,Compatible,23,male
15,below,50,2,lime,1,2,2,445,Incompatible,23,male
15,below,650,1,red,1,1,1,396,Compatible,23,male
15,below,350,1,red,1,1,1,464,Compatible,23,male
15,below,650,2,lime,1,2,2,439,Incompatible,23,male
15,below,350,2,lime,1,2,2,666,Compatible,23,male
15,below,650,1,red,1,1,1,375,Incompatible,23,male
15,below,50,1,red,1,1,1,673,Compatible,23,male
15,below,650,1,red,1,1,1,590,Incompatible,23,male
15,below,50,2,lime,1,2,2,598,Incompatible,23,male
15,below,350,1,red,1,1,1,506,Compatible,23,male
15,below,950,2,lime,1,2,2,371,Incompatible,23,male
15,below,50,2,lime,1,2,2,644,Compatible,23,male
15,below,950,1,red,0,1,2,335,Compatible,23,male
15,below,350,2,lime,1,2,2,369,Incompatible,23,male
15,below,950,1,red,1,1,1,415,Incompatible,23,male
15,below,50,1,red,1,1,1,695,Compatible,23,male
15,below,350,2,lime,1,2,2,440,Compatible,23,male
15,below,650,2,lime,1,2,2,463,Incompatible,23,male
15,below,350,2,lime,1,2,2,457,Incompatible,23,male
15,below,50,1,red,0,1,2,567,Incompatible,23,male
15,below,350,1,red,1,1,1,455,Incompatible,23,male
15,below,50,2,lime,1,2,2,493,Compatible,23,male
15,below,950,2,lime,1,2,2,382,Incompatible,23,male
15,below,950,1,red,1,1,1,511,Incompatible,23,male
15,below,350,2,lime,1,2,2,495,Compatible,23,male
15,below,950,2,lime,1,2,2,440,Incompatible,23,male
15,below,950,2,lime,1,2,2,347,Incompatible,23,male
15,below,350,2,lime,1,2,2,386,Compatible,23,male
15,below,350,1,red,1,1,1,407,Compatible,23,male
15,below,50,2,lime,1,2,2,415,Incompatible,23,male
15,below,650,1,red,1,1,1,335,Incompatible,23,male
15,below,650,1,red,1,1,1,450,Compatible,23,male
15,below,50,2,lime,1,2,2,432,Compatible,23,male
15,below,350,1,red,1,1,1,411,Incompatible,23,male
15,below,50,1,red,1,1,1,475,Incompatible,23,male
15,below,650,2,lime,1,2,2,513,Incompatible,23,male
15,below,650,1,red,1,1,1,341,Incompatible,23,male
15,below,950,2,lime,1,2,2,444,Compatible,23,male
15,below,950,1,red,1,1,1,726,Compatible,23,male
15,below,650,2,lime,1,2,2,546,Compatible,23,male
15,below,350,2,lime,1,2,2,441,Incompatible,23,male
15,below,350,1,red,1,1,1,444,Incompatible,23,male
15,below,50,1,red,1,1,1,354,Compatible,23,male
15,below,50,1,red,1,1,1,524,Incompatible,23,male
15,below,950,2,lime,1,2,2,364,Compatible,23,male
15,below,350,1,red,1,1,1,506,Compatible,23,male
15,below,950,1,red,1,1,1,651,Incompatible,23,male
15,below,650,1,red,1,1,1,521,Compatible,23,male
15,below,650,2,lime,1,2,2,525,Incompatible,23,male
15,below,950,1,red,1,1,1,404,Compatible,23,male
15,below,50,2,lime,1,2,2,644,Incompatible,23,male
15,below,50,1,red,1,1,1,459,Compatible,23,male
15,below,650,2,lime,1,2,2,682,Compatible,23,male
15,below,50,2,lime,1,2,2,566,Compatible,23,male
15,below,350,2,lime,1,2,2,516,Incompatible,23,male
15,below,50,2,lime,1,2,2,517,Compatible,23,male
15,below,650,2,lime,1,2,2,313,Compatible,23,male
15,below,50,2,lime,1,2,2,413,Compatible,23,male
15,below,950,1,red,1,1,1,521,Compatible,23,male
15,below,350,1,red,1,1,1,441,Compatible,23,male
15,below,950,1,red,1,1,1,596,Incompatible,23,male
15,below,950,2,lime,1,2,2,377,Incompatible,23,male
15,below,950,2,lime,1,2,2,479,Compatible,23,male
15,below,650,1,red,1,1,1,524,Incompatible,23,male
15,below,350,2,lime,1,2,2,628,Compatible,23,male
15,below,650,2,lime,1,2,2,459,Incompatible,23,male
15,below,350,2,lime,1,2,2,341,Compatible,23,male
15,below,950,2,lime,1,2,2,372,Compatible,23,male
15,below,50,1,red,1,1,1,357,Compatible,23,male
15,below,950,2,lime,1,2,2,347,Incompatible,23,male
15,below,950,1,red,1,1,1,402,Incompatible,23,male
15,below,350,2,lime,1,2,2,350,Incompatible,23,male
15,below,650,2,lime,1,2,2,409,Compatible,23,male
15,below,50,1,red,1,1,1,473,Compatible,23,male
15,below,50,1,red,1,1,1,454,Incompatible,23,male
15,below,650,2,lime,1,2,2,565,Incompatible,23,male
15,below,350,1,red,1,1,1,747,Incompatible,23,male
15,below,350,1,red,1,1,1,682,Compatible,23,male
15,below,350,1,red,1,1,1,435,Incompatible,23,male
15,below,350,2,lime,0,2,,0,Incompatible,23,male
15,below,950,1,red,1,1,1,544,Compatible,23,male
15,below,50,1,red,1,1,1,443,Incompatible,23,male
15,below,650,1,red,1,1,1,370,Compatible,23,male
15,below,50,2,lime,1,2,2,555,Incompatible,23,male
15,below,650,1,red,1,1,1,461,Incompatible,23,male
15,below,50,2,lime,1,2,2,475,Incompatible,23,male
15,below,650,1,red,1,1,1,409,Compatible,23,male
15,below,350,2,lime,1,2,2,508,Compatible,23,male
15,below,350,1,red,1,1,1,556,Incompatible,23,male
15,below,50,2,lime,1,2,2,782,Incompatible,23,male
15,below,650,1,red,1,1,1,335,Compatible,23,male
15,below,950,1,red,1,1,1,382,Compatible,23,male
15,below,650,1,red,1,1,1,384,Compatible,23,male
15,below,650,2,lime,1,2,2,336,Compatible,23,male
15,below,350,1,red,1,1,1,407,Compatible,23,male
15,below,50,2,lime,1,2,2,967,Compatible,23,male
15,below,950,1,red,1,1,1,516,Incompatible,23,male
15,below,950,2,lime,0,2,1,380,Compatible,23,male
15,below,350,1,red,1,1,1,516,Compatible,23,male
15,below,650,2,lime,1,2,2,423,Incompatible,23,male
15,below,650,2,lime,1,2,2,551,Incompatible,23,male
15,below,950,2,lime,1,2,2,413,Incompatible,23,male
15,below,50,1,red,1,1,1,421,Incompatible,23,male
15,below,650,1,red,1,1,1,565,Incompatible,23,male
15,below,50,1,red,1,1,1,455,Incompatible,23,male
15,below,950,1,red,1,1,1,425,Compatible,23,male
15,below,650,2,lime,1,2,2,369,Compatible,23,male
15,below,50,2,lime,1,2,2,402,Compatible,23,male
15,below,350,1,red,0,1,2,407,Incompatible,23,male
15,below,350,2,lime,0,2,1,413,Compatible,23,male
15,below,950,2,lime,1,2,2,298,Incompatible,23,male
15,below,350,2,lime,1,2,2,507,Incompatible,23,male
15,below,50,1,red,1,1,1,447,Compatible,23,male
15,below,350,2,lime,1,2,2,378,Incompatible,23,male
15,below,50,2,lime,1,2,2,435,Incompatible,23,male
15,below,950,1,red,1,1,1,606,Incompatible,23,male
15,below,50,1,red,1,1,1,486,Compatible,23,male
15,below,950,2,lime,1,2,2,527,Compatible,23,male
15,below,650,1,red,1,1,1,403,Incompatible,23,male
15,below,50,1,red,0,1,2,410,Compatible,23,male
15,below,950,1,red,1,1,1,512,Compatible,23,male
15,below,350,1,red,1,1,1,313,Compatible,23,male
15,below,350,2,lime,1,2,2,449,Incompatible,23,male
15,below,950,2,lime,1,2,2,443,Incompatible,23,male
15,below,350,1,red,1,1,1,526,Incompatible,23,male
15,below,950,1,red,0,1,2,590,Incompatible,23,male
15,below,350,2,lime,1,2,2,420,Incompatible,23,male
15,below,650,1,red,1,1,1,443,Incompatible,23,male
15,below,50,2,lime,1,2,2,394,Compatible,23,male
15,below,950,1,red,1,1,1,415,Compatible,23,male
15,below,650,1,red,1,1,1,511,Compatible,23,male
15,below,650,2,lime,1,2,2,435,Compatible,23,male
15,below,650,1,red,1,1,1,514,Compatible,23,male
15,below,350,1,red,0,1,2,442,Incompatible,23,male
15,below,50,2,lime,1,2,2,826,Compatible,23,male
15,below,50,2,lime,1,2,2,481,Incompatible,23,male
15,below,950,2,lime,1,2,2,619,Compatible,23,male
15,below,50,1,red,1,1,1,515,Incompatible,23,male
15,below,50,1,red,1,1,1,991,Compatible,23,male
15,below,650,2,lime,1,2,2,344,Compatible,23,male
15,below,950,2,lime,1,2,2,447,Incompatible,23,male
15,below,650,2,lime,1,2,2,413,Incompatible,23,male
15,below,50,2,lime,1,2,2,549,Incompatible,23,male
15,below,50,1,red,1,1,1,743,Incompatible,23,male
15,below,650,1,red,1,1,1,834,Incompatible,23,male
15,below,350,2,lime,1,2,2,477,Compatible,23,male
15,below,350,2,lime,1,2,2,502,Compatible,23,male
15,below,950,1,red,1,1,1,367,Incompatible,23,male
15,below,350,1,red,1,1,1,580,Compatible,23,male
15,below,650,2,lime,1,2,2,534,Incompatible,23,male
15,below,950,2,lime,1,2,2,469,Compatible,23,male
15,below,350,1,red,1,1,1,713,Compatible,23,male
15,below,350,1,red,1,1,1,673,Compatible,23,male
15,below,650,2,lime,1,2,2,367,Compatible,23,male
15,below,650,1,red,1,1,1,416,Compatible,23,male
15,below,950,1,red,1,1,1,323,Compatible,23,male
15,below,50,1,red,1,1,1,1215,Compatible,23,male
15,below,350,1,red,1,1,1,506,Incompatible,23,male
15,below,350,2,lime,1,2,2,474,Incompatible,23,male
15,below,50,2,lime,1,2,2,536,Compatible,23,male
15,below,50,2,lime,1,2,2,571,Incompatible,23,male
15,below,650,1,red,1,1,1,308,Incompatible,23,male
15,below,950,1,red,0,1,2,501,Incompatible,23,male
15,below,950,2,lime,0,2,1,368,Compatible,23,male
15,below,650,2,lime,1,2,2,532,Incompatible,23,male
15,below,650,2,lime,1,2,2,503,Incompatible,23,male
15,below,50,2,lime,1,2,2,483,Compatible,23,male
15,below,950,2,lime,1,2,2,364,Incompatible,23,male
15,below,50,1,red,1,1,1,718,Compatible,23,male
15,below,950,1,red,1,1,1,446,Incompatible,23,male
15,below,350,2,lime,1,2,2,448,Compatible,23,male
15,below,350,1,red,1,1,1,490,Incompatible,23,male
15,below,650,1,red,1,1,1,519,Incompatible,23,male
15,below,50,2,lime,1,2,2,603,Incompatible,23,male
15,below,950,2,lime,1,2,2,415,Compatible,23,male
15,below,50,1,red,1,1,1,599,Incompatible,23,male
15,below,650,2,lime,1,2,2,487,Compatible,23,male
15,below,350,2,lime,1,2,2,360,Compatible,23,male
15,below,650,1,red,1,1,1,418,Compatible,23,male
15,below,350,2,lime,1,2,2,517,Incompatible,23,male
15,below,950,1,red,1,1,1,445,Compatible,23,male
15,below,950,2,lime,1,2,2,480,Incompatible,23,male
15,below,50,1,red,1,1,1,654,Incompatible,23,male
15,below,350,2,lime,1,2,2,424,Compatible,23,male
15,below,50,1,red,1,1,1,463,Compatible,23,male
15,below,950,1,red,1,1,1,513,Incompatible,23,male
15,below,350,2,lime,1,2,2,417,Compatible,23,male
15,below,950,1,red,1,1,1,405,Compatible,23,male
15,below,50,2,lime,1,2,2,581,Incompatible,23,male
15,below,350,1,red,1,1,1,563,Compatible,23,male
15,below,650,1,red,1,1,1,533,Compatible,23,male
15,below,50,2,lime,1,2,2,752,Compatible,23,male
15,below,650,2,lime,1,2,2,810,Compatible,23,male
15,below,650,2,lime,1,2,2,554,Compatible,23,male
15,below,650,1,red,1,1,1,517,Incompatible,23,male
15,below,350,1,red,1,1,1,780,Compatible,23,male
15,below,350,1,red,1,1,1,442,Incompatible,23,male
15,below,50,1,red,1,1,1,697,Incompatible,23,male
15,below,950,1,red,1,1,1,474,Incompatible,23,male
15,below,50,2,lime,1,2,2,478,Incompatible,23,male
15,below,950,2,lime,1,2,2,512,Incompatible,23,male
15,below,650,2,lime,1,2,2,412,Incompatible,23,male
15,below,350,2,lime,1,2,2,464,Incompatible,23,male
15,below,950,2,lime,1,2,2,531,Compatible,23,male
15,below,950,1,red,1,1,1,522,Compatible,23,male
15,below,950,2,lime,1,2,2,474,Compatible,23,male
15,below,50,1,red,1,1,1,424,Compatible,23,male
15,below,350,1,red,1,1,1,539,Incompatible,23,male
15,below,650,2,lime,1,2,2,398,Incompatible,23,male
15,below,350,2,lime,1,2,2,419,Incompatible,23,male
15,below,50,2,lime,1,2,2,426,Compatible,23,male
15,below,50,1,red,1,1,1,474,Incompatible,23,male
15,below,650,1,red,1,1,1,855,Incompatible,23,male
15,below,650,1,red,1,1,1,518,Compatible,23,male
15,below,950,2,lime,1,2,2,484,Incompatible,23,male
16,below,950,1,lime,1,1,1,780,Incompatible,20,female
16,below,50,2,red,1,2,2,414,Incompatible,20,female
16,below,350,1,lime,0,1,2,370,Incompatible,20,female
16,below,950,2,red,1,2,2,531,Compatible,20,female
16,below,950,1,lime,1,1,1,330,Compatible,20,female
16,below,50,2,red,1,2,2,413,Compatible,20,female
16,below,650,1,lime,1,1,1,501,Compatible,20,female
16,below,350,2,red,1,2,2,397,Incompatible,20,female
16,below,650,1,lime,0,1,2,413,Incompatible,20,female
16,below,650,2,red,1,2,2,432,Incompatible,20,female
16,below,350,2,red,1,2,2,531,Incompatible,20,female
16,below,650,2,red,1,2,2,294,Incompatible,20,female
16,below,350,2,red,1,2,2,375,Compatible,20,female
16,below,950,2,red,1,2,2,261,Incompatible,20,female
16,below,950,1,lime,1,1,1,247,Incompatible,20,female
16,below,50,1,lime,1,1,1,422,Incompatible,20,female
16,below,50,2,red,1,2,2,349,Compatible,20,female
16,below,950,2,red,1,2,2,332,Compatible,20,female
16,below,950,1,lime,1,1,1,315,Compatible,20,female
16,below,350,1,lime,1,1,1,387,Compatible,20,female
16,below,350,1,lime,1,1,1,375,Incompatible,20,female
16,below,950,2,red,1,2,2,316,Incompatible,20,female
16,below,350,2,red,1,2,2,340,Compatible,20,female
16,below,350,1,lime,1,1,1,395,Compatible,20,female
16,below,50,1,lime,1,1,1,323,Compatible,20,female
16,below,50,2,red,1,2,2,335,Incompatible,20,female
16,below,650,1,lime,1,1,1,418,Compatible,20,female
16,below,50,1,lime,1,1,1,329,Compatible,20,female
16,below,50,1,lime,1,1,1,389,Incompatible,20,female
16,below,650,2,red,1,2,2,325,Compatible,20,female
16,below,650,2,red,1,2,2,257,Compatible,20,female
16,below,650,1,lime,1,1,1,303,Incompatible,20,female
16,below,950,1,lime,1,1,1,289,Incompatible,20,female
16,below,650,2,red,1,2,2,398,Compatible,20,female
16,below,350,1,lime,1,1,1,323,Incompatible,20,female
16,below,350,1,lime,1,1,1,386,Compatible,20,female
16,below,50,1,lime,1,1,1,274,Compatible,20,female
16,below,650,1,lime,1,1,1,376,Incompatible,20,female
16,below,50,2,red,1,2,2,345,Incompatible,20,female
16,below,350,2,red,1,2,2,408,Compatible,20,female
16,below,50,1,lime,1,1,1,304,Incompatible,20,female
16,below,350,1,lime,1,1,1,248,Compatible,20,female
16,below,950,2,red,1,2,2,250,Incompatible,20,female
16,below,650,1,lime,1,1,1,233,Incompatible,20,female
16,below,950,2,red,0,2,1,308,Compatible,20,female
16,below,950,2,red,1,2,2,261,Incompatible,20,female
16,below,50,1,lime,1,1,1,387,Incompatible,20,female
16,below,350,2,red,1,2,2,400,Incompatible,20,female
16,below,950,2,red,1,2,2,325,Compatible,20,female
16,below,350,2,red,1,2,2,308,Incompatible,20,female
16,below,50,2,red,1,2,2,328,Compatible,20,female
16,below,650,1,lime,1,1,1,220,Compatible,20,female
16,below,650,2,red,1,2,2,298,Incompatible,20,female
16,below,50,1,lime,1,1,1,398,Compatible,20,female
16,below,650,1,lime,1,1,1,383,Compatible,20,female
16,below,50,2,red,1,2,2,343,Compatible,20,female
